17	7.6950e-02	4.4065e-02	5.1604e-02	4.8577e-02	1.0528e-01	4.0402e-02	8.3e-05
33	4.2994e-02	2.4164e-02	2.9504e-02	2.7963e-02	1.0695e-01	2.6143e-02	0.000158
65	2.5367e-02	1.4558e-02	1.7621e-02	1.7276e-02	9.3530e-02	1.8730e-02	0.000657
129	1.3207e-02	7.5643e-03	9.2522e-03	9.1149e-03	6.2213e-02	1.0181e-02	0.002636
257	6.4895e-03	3.7031e-03	4.5678e-03	4.4988e-03	3.3603e-02	4.9848e-03	0.011483
513	3.2468e-03	1.8644e-03	2.2906e-03	2.2741e-03	1.7976e-02	2.5567e-03	0.05248
1025	1.6306e-03	9.4424e-04	1.1517e-03	1.1541e-03	9.4728e-03	1.3217e-03	0.23697
2049	8.1132e-04	4.7272e-04	5.7336e-04	5.7836e-04	4.8185e-03	6.6953e-04	1.13553
4097	4.0298e-04	2.3589e-04	2.8487e-04	2.8876e-04	2.4183e-03	3.3671e-04	5.94069
