17	 1.6088e-04	 8.1942e-05	 1.0035e-04	9.4060e-05	1.5525e-03	6.0342e-04	0.000629	2.657	2.657
33	 7.9795e-05	 4.2380e-05	 4.9771e-05	5.0075e-05	1.5353e-03	3.8706e-04	0.002019	2.810	2.810
65	 9.9118e-06	 5.9194e-06	 6.1823e-06	7.1007e-06	5.3341e-04	8.7323e-05	0.007803	2.888	2.888
129	 9.6891e-07	 5.5100e-07	 6.0434e-07	6.6608e-07	1.0881e-04	9.6503e-06	0.031039	2.934	2.934
257	 1.2666e-07	 6.2993e-08	 7.9003e-08	7.6447e-08	1.2319e-05	1.0497e-06	0.120923	2.955	2.955
513	 1.6523e-08	 7.5694e-09	 1.0306e-08	9.2041e-09	1.5649e-06	1.5169e-07	0.484727	2.966	2.966
1025	 2.4990e-09	 9.7234e-10	 1.5587e-09	1.1835e-09	4.8774e-07	3.4173e-08	1.94819	2.971	2.971
2049	 4.2646e-10	 1.4124e-10	 2.6599e-10	1.7200e-10	2.6172e-07	9.9317e-09	7.5464	2.974	2.974
4097	 9.0150e-11	 2.5522e-11	 5.6230e-11	3.1088e-11	7.9585e-07	4.0810e-09	30.7666	2.975	2.975
